text,label,source
they are worse than slaves & black americans flocking to islam.,implicit_hate,implicit_hate
"lolol i've always liked the boy, but he's reaching levels of stickman autism with me.",implicit_hate,implicit_hate
why are we even giving it a thought? why is this vermin even a consideration?,implicit_hate,implicit_hate
good for poland. they will continue to exist as polish and not be overtaken by 3rd world hordes,implicit_hate,implicit_hate
".the ships were sabotaged by your sorry ass government..foreign matter into the fuel, etc",implicit_hate,implicit_hate
"as a group, whites produce much more wealth than they """"take from the system.",implicit_hate,implicit_hate
"the idea that globalism is a positive sum game for everyone is irrational, some win, some lose",implicit_hate,implicit_hate
"yeah. best education system, best armed forces, best equality and diversity systems what have you got? goats and wasteland i bet.",implicit_hate,implicit_hate
"have to hire illegals in california to compete with the guy running a crew of all illegals ,its a race to the bottom in wages craftsmanship",implicit_hate,implicit_hate
"we must heal from the effects of 8 years of nobama giving away the kitchen sink (but leaving us the swamp dwellers), so we can regain health",implicit_hate,implicit_hate
letters after name doing hideous procedures. people asleep. need to study truth (real) about these beasts!,implicit_hate,implicit_hate
"his followers are a motley bunch of """"muh resistance"""" and tree hugging nobodies",implicit_hate,implicit_hate
"the biological differences between the races are obvious to anyone with a working set of eyes. crime stats, inventions, cultu",implicit_hate,implicit_hate
"rt mohammeds own words - """"treat women well for they are like domestic animals and they possess nothing themselves"""" tabari",implicit_hate,implicit_hate
now all of the sudden immigrants are not a good idea? not liking the 3rd world uneducated unskilled losers who have no desire to assimulate,implicit_hate,implicit_hate
"they are animals,been this way 1400+ yrs. they dont want change. goal is to spread their misery,misery loves company",implicit_hate,implicit_hate
"you're a smart guy, what color is your wife?",implicit_hate,implicit_hate
"reading, writing, and sexmythatic?!? will gender fluidity also apply to the animal kingdom?",implicit_hate,implicit_hate
"i guess there's no death penalty in uk.if anyone deserved it, this subhuman did. needs solitary confinement",implicit_hate,implicit_hate
"missouri has a huge low iq, third world population, as pictured.",implicit_hate,implicit_hate
"no, i have seen the genetic studies, and i know the history. blacks in plantations belts have lower admixture.",implicit_hate,implicit_hate
i believe it. that scum deserves to have aids!,implicit_hate,implicit_hate
"moved out in 2015, so greatful i did when i see this crap. california the sewer state",implicit_hate,implicit_hate
this is what happens everywhere you move savages in your country. they expect everything earn nothing destr,implicit_hate,implicit_hate
hunger in us ? like third world ? not even beef and bread ? maga !!,implicit_hate,implicit_hate
"yeah, because white people can't sweep floors, which is much harder than building space rockets.",implicit_hate,implicit_hate
"we also need to oppose the law allowing for an adjustment of status, whereby illegals """"legalize"""" themselves via anchor baby, marriage, etc.",implicit_hate,implicit_hate
"allah is certainly not our christian god, it's the name for what early arabs called a lesser desert breeze.",implicit_hate,implicit_hate
no does round them up and drop there tb infected asses at obama's new home and homes of hollywood celebs,implicit_hate,implicit_hate
"the hecklers are the liberal generation unable to understand discipline and personal learning, growth from errors & difficulty.",implicit_hate,implicit_hate
"wow such diversity, so many colors and races, and all of them are doctors and engineers, amazing!",implicit_hate,implicit_hate
"alejandro: you will not survive here. you are not a wolf, and this is a land of wolves now",implicit_hate,implicit_hate
".why do fools,like dogs travel in packs?so when their food runs short, they have someting 2 eat.example a: aclu",implicit_hate,implicit_hate
what kind of insane country wouldn't expel all invaders? like a human body failing to combat/expel all harmful intruders.,implicit_hate,implicit_hate
with blacks on the bottom of the social ladder you cannot put faith in those designed to maintain you there,implicit_hate,implicit_hate
the fact a guy with 8% of his genetics a bunch of aids-ridden cannibals living in mud huts thinks he can talk down to me is much more funny.,implicit_hate,implicit_hate
the and are nothing more than attention whores. both more worthless than cockroaches and should be exterminated.,implicit_hate,implicit_hate
its means putting political power into the hands of 3rd worlders who hate us,implicit_hate,implicit_hate
"with fake diploma fake degree fake graduation degree, indian can easily cheat merit base immigration..",implicit_hate,implicit_hate
"call me racist, idgaf these muslims deserve no respect, they want to breed with kids < 9yrs",implicit_hate,implicit_hate
illegals border crossing numbers are back up to obama era number's what say you mr golfer president where is all the winning you blather on about your actions make you another dc swamp dwellers can't hide the facts anymore!,implicit_hate,implicit_hate
"if they are in daca they were brought here, if they were born here they're an anchor baby.",implicit_hate,implicit_hate
"apple capital of the world in central wa state has thousands illegal aliens working in apple sheds. wenatchee, yakima etc please help",implicit_hate,implicit_hate
"such a travesty that $$ we spend on illegals for their subsistence in the u.s., could be spent on our veterans!",implicit_hate,implicit_hate
is someone mad they now have some competition? is competition bad? are we scared we can't compete with third world people?,implicit_hate,implicit_hate
"unreal! according to lynch, we now have over 30 million mexican illegals in the usa.",implicit_hate,implicit_hate
"i wish this idiot would get a life ,obama ,a thing that resembles a brain ,is an empty scull",implicit_hate,implicit_hate
amnesty and free healthcare for 20 mil illegal aliens mean 20 mil votes next election for this peice of dried up dog drool,implicit_hate,implicit_hate
i thought whites were destroying the planet by using these evil resourcesmake up your mind,implicit_hate,implicit_hate
ridiculous to try to have a sane conversation with this islamic puppet. is beyond disgusting.,implicit_hate,implicit_hate
"so, male msm thugs wanted to see women suffers a lot all time on earth disgusting stoneage uncivilized. animals r really great",implicit_hate,implicit_hate
sorry muslim not the highest,implicit_hate,implicit_hate
bcs in this hell hole state. illegals have more rights than citizens.,implicit_hate,implicit_hate
i can't. i'm trapped in black owned ohio!,implicit_hate,implicit_hate
"3- why would you expect millions of illegals, w/less than 10th grade education & language barrier to prosper/contribute to usa?",implicit_hate,implicit_hate
